knr,rain,date
624,2.5121400356292725,2011-03-15
625,5.188029766082764,2011-03-15
626,6.761590003967285,2011-03-15
627,0.026315800845623016,2011-03-15
628,0,2011-03-15
631,0.2606379985809326,2011-03-15
632,0.8926169872283936,2011-03-15
633,2.60575008392334,2011-03-15
701,0,2011-03-15
702,0.24175800383090973,2011-03-15
704,0.2336450070142746,2011-03-15
706,0.19841299951076508,2011-03-15
709,0.2102379947900772,2011-03-15
711,0,2011-03-15
713,0.3278689980506897,2011-03-15
714,1.248479962348938,2011-03-15
716,0.3318580090999603,2011-03-15
719,0.4444440007209778,2011-03-15
720,0.027272699400782585,2011-03-15
722,1.7647099494934082,2011-03-15
723,1.6666699647903442,2011-03-15
728,2.6789700984954834,2011-03-15
805,0,2011-03-15
806,1.443600058555603,2011-03-15
807,0.004329000134021044,2011-03-15
811,2.8544600009918213,2011-03-15
814,0,2011-03-15
815,0,2011-03-15
817,2.3387300968170166,2011-03-15
819,1.0582799911499023,2011-03-15
821,0.5945950150489807,2011-03-15
822,1.640239953994751,2011-03-15
826,0.5387240052223206,2011-03-15
827,0.17774899303913116,2011-03-15
828,0.7881709933280945,2011-03-15
829,2.0013999938964844,2011-03-15
830,10.1983003616333,2011-03-15
831,21.288000106811523,2011-03-15
833,1.7841099500656128,2011-03-15
834,4.93287992477417,2011-03-15
901,0,2011-03-15
904,0.8084419965744019,2011-03-15
906,0.12681199610233307,2011-03-15
911,4.433849811553955,2011-03-15
912,2.36011004447937,2011-03-15
914,0,2011-03-15
919,1.4804400205612183,2011-03-15
926,3.103260040283203,2011-03-15
928,2.8298799991607666,2011-03-15
929,8.647529602050781,2011-03-15
935,5.261189937591553,2011-03-15
937,6.687160015106201,2011-03-15
938,37.152198791503906,2011-03-15
940,13.470399856567383,2011-03-15
941,0.4238319993019104,2011-03-15
1001,3.81318998336792,2011-03-15
1002,1.1561000347137451,2011-03-15
1003,0.9962260127067566,2011-03-15
1004,2.817850112915039,2011-03-15
1014,4.824289798736572,2011-03-15
1017,4.425340175628662,2011-03-15
1018,2.166670083999634,2011-03-15
1021,5.140309810638428,2011-03-15
1026,32.97639846801758,2011-03-15
1027,5.439519882202148,2011-03-15
1029,2.653249979019165,2011-03-15
1032,2.4289300441741943,2011-03-15
1034,5.123380184173584,2011-03-15
1037,7.419449806213379,2011-03-15
1046,10.160200119018555,2011-03-15
1101,2.2671399116516113,2011-03-15
1102,14.368900299072266,2011-03-15
1103,17.11590003967285,2011-03-15
1106,16.361099243164062,2011-03-15
1111,4.085529804229736,2011-03-15
1112,5.754899978637695,2011-03-15
1114,1.292680025100708,2011-03-15
1119,4.7799201011657715,2011-03-15
1120,9.649120330810547,2011-03-15
1121,6.736559867858887,2011-03-15
1122,3.5958499908447266,2011-03-15
1124,14.760000228881836,2011-03-15
1127,16.58329963684082,2011-03-15
1129,5.139969825744629,2011-03-15
1130,15.483699798583984,2011-03-15
1133,3.1977999210357666,2011-03-15
1134,1.5619200468063354,2011-03-15
1135,2.059890031814575,2011-03-15
1141,8.617980003356934,2011-03-15
1142,13.911800384521484,2011-03-15
1144,15,2011-03-15
1145,15.155599594116211,2011-03-15
1146,11.610699653625488,2011-03-15
1149,16.564699172973633,2011-03-15
1151,19.75,2011-03-15
1160,6.88700008392334,2011-03-15
1201,4.359650135040283,2011-03-15
1211,1.1633199453353882,2011-03-15
1216,15.157500267028809,2011-03-15
1219,13.483599662780762,2011-03-15
1221,12.9552001953125,2011-03-15
1222,12.54889965057373,2011-03-15
1223,7.777780055999756,2011-03-15
1224,3.617959976196289,2011-03-15
1227,2.4734299182891846,2011-03-15
1228,2.102910041809082,2011-03-15
1231,2.789030075073242,2011-03-15
1232,1.6005300283432007,2011-03-15
1233,18.915800094604492,2011-03-15
1234,28.159099578857422,2011-03-15
1235,16.141799926757812,2011-03-15
1238,4.102240085601807,2011-03-15
1241,1.1524499654769897,2011-03-15
1242,1.0992599725723267,2011-03-15
1243,4.804510116577148,2011-03-15
1244,9.617650032043457,2011-03-15
1245,9.857139587402344,2011-03-15
1246,9.355369567871094,2011-03-15
1247,6.814430236816406,2011-03-15
1251,0.48962700366973877,2011-03-15
1252,0.004640370141714811,2011-03-15
1253,2.073359966278076,2011-03-15
1256,6.733329772949219,2011-03-15
1259,10.81820011138916,2011-03-15
1260,7.223299980163574,2011-03-15
1263,2.9127700328826904,2011-03-15
1264,7.921050071716309,2011-03-15
1265,11.83329963684082,2011-03-15
1266,14.261099815368652,2011-03-15
1401,1.294119954109192,2011-03-15
1411,25.645999908447266,2011-03-15
1412,6.708539962768555,2011-03-15
1413,0.22433499991893768,2011-03-15
1416,6.807569980621338,2011-03-15
1417,0.7446810007095337,2011-03-15
1418,4.002319812774658,2011-03-15
1419,4.158470153808594,2011-03-15
1420,0.5507810115814209,2011-03-15
1421,16.877500534057617,2011-03-15
1422,0.7921599745750427,2011-03-15
1424,0,2011-03-15
1426,0,2011-03-15
1428,1.2282999753952026,2011-03-15
1429,0.06310679763555527,2011-03-15
1430,0.15371599793434143,2011-03-15
1431,1.7790900468826294,2011-03-15
1432,0.29586800932884216,2011-03-15
1433,0.2919900119304657,2011-03-15
1438,3.853990077972412,2011-03-15
1439,7.978610038757324,2011-03-15
1441,3.206010103225708,2011-03-15
1443,0.08958330005407333,2011-03-15
1444,0,2011-03-15
1445,7.60467004776001,2011-03-15
1449,0.7659270167350769,2011-03-15
1502,0,2011-03-15
1504,0,2011-03-15
1505,0,2011-03-15
1511,0.22361800074577332,2011-03-15
1514,0,2011-03-15
1515,0,2011-03-15
1516,0,2011-03-15
1517,0,2011-03-15
1519,0,2011-03-15
1520,0,2011-03-15
1523,0,2011-03-15
1524,0,2011-03-15
1525,0,2011-03-15
1526,0,2011-03-15
1528,0,2011-03-15
1529,0,2011-03-15
1531,0,2011-03-15
1532,0,2011-03-15
1534,0,2011-03-15
1535,0,2011-03-15
1539,0,2011-03-15
1543,0,2011-03-15
1545,0,2011-03-15
1546,0,2011-03-15
1547,0,2011-03-15
1548,0,2011-03-15
1551,0,2011-03-15
1554,0,2011-03-15
1557,0,2011-03-15
1560,0,2011-03-15
1563,0,2011-03-15
1566,0,2011-03-15
1567,0,2011-03-15
1571,0,2011-03-15
1573,0,2011-03-15
1576,0,2011-03-15
1601,0.35777100920677185,2011-03-15
1612,0,2011-03-15
1613,0.003921569790691137,2011-03-15
1617,0,2011-03-15
1620,0.011904800310730934,2011-03-15
1621,0,2011-03-15
1622,2.7395200729370117,2011-03-15
1624,0,2011-03-15
1627,0,2011-03-15
1630,0,2011-03-15
1632,0,2011-03-15
1633,0,2011-03-15
1634,0,2011-03-15
1635,0.0021097001153975725,2011-03-15
1636,0,2011-03-15
1638,1.8310999870300293,2011-03-15
1640,0.004598880186676979,2011-03-15
1644,0.03207239881157875,2011-03-15
1648,0.7895309925079346,2011-03-15
1653,1.6647700071334839,2011-03-15
1657,6.96136999130249,2011-03-15
1662,0.09574469923973083,2011-03-15
1663,0.4011630117893219,2011-03-15
1664,0.06921820342540741,2011-03-15
1665,0,2011-03-15
1702,0.060875099152326584,2011-03-15
1703,0.776773989200592,2011-03-15
1711,0,2011-03-15
1714,0.24364399909973145,2011-03-15
1717,0.9868419766426086,2011-03-15
1718,0,2011-03-15
1719,0.17331300675868988,2011-03-15
1721,0,2011-03-15
1723,0,2011-03-15
1724,0,2011-03-15
1725,0.0983181968331337,2011-03-15
1729,0,2011-03-15
1736,0.1291850060224533,2011-03-15
1738,0.03966889902949333,2011-03-15
1739,0.2700499892234802,2011-03-15
1740,0.18304799497127533,2011-03-15
1742,1.0200200080871582,2011-03-15
1743,0.4946810007095337,2011-03-15
1744,0.2884100079536438,2011-03-15
1748,0.07761730253696442,2011-03-15
1749,0,2011-03-15
1750,2.0563900470733643,2011-03-15
1751,0,2011-03-15
1755,0.41999998688697815,2011-03-15
1804,1.953089952468872,2011-03-15
1805,0.14930599927902222,2011-03-15
1811,0.08544299751520157,2011-03-15
1812,0.05319150164723396,2011-03-15
1813,0.15965600311756134,2011-03-15
1815,5.147059917449951,2011-03-15
1816,0,2011-03-15
1818,1.678570032119751,2011-03-15
1820,0.11560700088739395,2011-03-15
1822,0,2011-03-15
1824,0.0072878701612353325,2011-03-15
1825,0.7962509989738464,2011-03-15
1826,0.10518500208854675,2011-03-15
1827,0.15909099578857422,2011-03-15
1828,0,2011-03-15
1832,0,2011-03-15
1833,0.2299569994211197,2011-03-15
1834,0.02293580025434494,2011-03-15
1835,3,2011-03-15
1836,0.891618013381958,2011-03-15
1837,1.9277700185775757,2011-03-15
1838,2.0907700061798096,2011-03-15
1839,1.3511300086975098,2011-03-15
1840,1.0374699831008911,2011-03-15
1841,1.3442200422286987,2011-03-15
1845,0.1612119972705841,2011-03-15
1848,0.11411400139331818,2011-03-15
1849,1.9399399757385254,2011-03-15
1850,1.9972699880599976,2011-03-15
1851,0.8003950119018555,2011-03-15
1852,0.9166669845581055,2011-03-15
1853,1.1080000400543213,2011-03-15
1854,1.1852999925613403,2011-03-15
1856,0,2011-03-15
1857,0,2011-03-15
1859,1.568310022354126,2011-03-15
1860,1.0742499828338623,2011-03-15
1865,1.8034199476242065,2011-03-15
1866,2.3419198989868164,2011-03-15
1867,3.1174099445343018,2011-03-15
1868,2.378380060195923,2011-03-15
1870,1.944219946861267,2011-03-15
1871,3.0595901012420654,2011-03-15
1874,0.9758059978485107,2011-03-15
1901,2.138669967651367,2011-03-15
1902,10.258199691772461,2011-03-15
1911,1.7859899997711182,2011-03-15
1913,1.3426300287246704,2011-03-15
1915,2.855259895324707,2011-03-15
1917,2.398469924926758,2011-03-15
1919,1.0705499649047852,2011-03-15
1920,0.699999988079071,2011-03-15
1922,0.24944299459457397,2011-03-15
1923,2.6150500774383545,2011-03-15
1924,1.4393600225448608,2011-03-15
1925,7.748660087585449,2011-03-15
1926,7.546669960021973,2011-03-15
1927,6.675980091094971,2011-03-15
1928,3.755810022354126,2011-03-15
1929,8.935689926147461,2011-03-15
1931,10.586400032043457,2011-03-15
1933,3.785520076751709,2011-03-15
1936,4.0735602378845215,2011-03-15
1938,6.1684699058532715,2011-03-15
1939,0.20026299357414246,2011-03-15
1940,2.757819890975952,2011-03-15
1941,6.292369842529297,2011-03-15
1942,3.773780107498169,2011-03-15
1943,4.346340179443359,2011-03-15
2002,44.62030029296875,2011-03-15
2003,36.86130142211914,2011-03-15
2004,63.48529815673828,2011-03-15
2011,0.5972859859466553,2011-03-15
2012,29.943599700927734,2011-03-15
2014,7.333330154418945,2011-03-15
2015,21.912700653076172,2011-03-15
2017,118.87200164794922,2011-03-15
2018,52.724700927734375,2011-03-15
2019,43.983699798583984,2011-03-15
2020,33.01139831542969,2011-03-15
2021,1.4977099895477295,2011-03-15
2022,13.291099548339844,2011-03-15
2023,55.02220153808594,2011-03-15
2024,73.48290252685547,2011-03-15
2025,20.500499725341797,2011-03-15
2027,23.303199768066406,2011-03-15
2028,59.31549835205078,2011-03-15
2030,11.881099700927734,2011-03-15
101,0,2011-03-16
104,0,2011-03-16
105,0,2011-03-16
106,0,2011-03-16
111,0,2011-03-16
118,0,2011-03-16
119,0,2011-03-16
121,0,2011-03-16
122,0,2011-03-16
123,0,2011-03-16
124,0,2011-03-16
125,0,2011-03-16
127,0,2011-03-16
128,0,2011-03-16
135,0,2011-03-16
136,0,2011-03-16
137,0,2011-03-16
138,0,2011-03-16
211,0,2011-03-16
213,0,2011-03-16
214,0,2011-03-16
215,0,2011-03-16
216,0,2011-03-16
217,0,2011-03-16
219,0.05128210037946701,2011-03-16
220,0.19607800245285034,2011-03-16
221,0,2011-03-16
226,0,2011-03-16
227,0,2011-03-16
228,0,2011-03-16
229,0,2011-03-16
230,0,2011-03-16
231,0,2011-03-16
233,0.04444440081715584,2011-03-16
234,0,2011-03-16
235,0,2011-03-16
236,0,2011-03-16
237,0.017659999430179596,2011-03-16
238,0,2011-03-16
239,0.1636359989643097,2011-03-16
301,0.2828949987888336,2011-03-16
402,0,2011-03-16
403,0.10833299905061722,2011-03-16
412,0.49452298879623413,2011-03-16
415,0,2011-03-16
417,0.021887799724936485,2011-03-16
418,0,2011-03-16
419,0,2011-03-16
420,0,2011-03-16
423,0,2011-03-16
425,0,2011-03-16
426,0,2011-03-16
427,0,2011-03-16
428,0,2011-03-16
429,0.02833710052073002,2011-03-16
430,0,2011-03-16
432,0,2011-03-16
434,0,2011-03-16
436,0,2011-03-16
437,0,2011-03-16
438,0,2011-03-16
439,0,2011-03-16
441,0,2011-03-16
501,1.0627599954605103,2011-03-16
502,0.11242599785327911,2011-03-16
511,0,2011-03-16
512,0,2011-03-16
513,0,2011-03-16
514,0,2011-03-16
515,0,2011-03-16
516,0,2011-03-16
517,0,2011-03-16
519,0,2011-03-16
520,0,2011-03-16
521,0.4114829897880554,2011-03-16
522,0.013434099964797497,2011-03-16
528,0.7405409812927246,2011-03-16
529,0,2011-03-16
532,0.0798121988773346,2011-03-16
533,0.14617900550365448,2011-03-16
534,0,2011-03-16
536,0,2011-03-16
538,0.020855100825428963,2011-03-16
540,0,2011-03-16
541,0,2011-03-16
542,0,2011-03-16
543,0,2011-03-16
544,0,2011-03-16
545,0,2011-03-16
602,1.4729700088500977,2011-03-16
604,0.003821660066023469,2011-03-16
605,0.1345289945602417,2011-03-16
612,0.18090499937534332,2011-03-16
615,0,2011-03-16
616,0,2011-03-16
617,0,2011-03-16
618,0,2011-03-16
619,0.2607229948043823,2011-03-16
620,0.7518759965896606,2011-03-16
621,0.22592200338840485,2011-03-16
622,0,2011-03-16
623,0.7617189884185791,2011-03-16
624,1.0971299409866333,2011-03-16
625,2.384619951248169,2011-03-16
626,1.625830054283142,2011-03-16
627,0,2011-03-16
628,0,2011-03-16
631,0.10638300329446793,2011-03-16
632,0.8926169872283936,2011-03-16
633,0.7649639844894409,2011-03-16
701,0.07246380299329758,2011-03-16
702,0,2011-03-16
704,1,2011-03-16
706,0.15079399943351746,2011-03-16
709,0,2011-03-16
711,0,2011-03-16
713,0.10382500290870667,2011-03-16
714,0.018181800842285156,2011-03-16
716,0.04424779862165451,2011-03-16
719,0,2011-03-16
720,0.7181820273399353,2011-03-16
722,1.294119954109192,2011-03-16
723,0,2011-03-16
728,0,2011-03-16
805,0,2011-03-16
806,0.15335899591445923,2011-03-16
807,0,2011-03-16
811,0,2011-03-16
814,0,2011-03-16
815,0,2011-03-16
817,0.1227400004863739,2011-03-16
819,0.6783220171928406,2011-03-16
821,0.04247099906206131,2011-03-16
822,0.46036601066589355,2011-03-16
826,0.9697999954223633,2011-03-16
827,0.350383996963501,2011-03-16
828,1.2585999965667725,2011-03-16
829,0.9550560116767883,2011-03-16
830,1.9331899881362915,2011-03-16
831,0.9194049835205078,2011-03-16
833,3.928719997406006,2011-03-16
834,12.589900016784668,2011-03-16
901,0,2011-03-16
904,0,2011-03-16
906,0,2011-03-16
911,0.16923099756240845,2011-03-16
912,0.12465400248765945,2011-03-16
914,0,2011-03-16
919,0,2011-03-16
926,0,2011-03-16
928,0,2011-03-16
929,0.46908101439476013,2011-03-16
935,0,2011-03-16
937,0,2011-03-16
938,0,2011-03-16
940,0.18479999899864197,2011-03-16
941,0.9681789875030518,2011-03-16
1001,0,2011-03-16
1002,0.029268300160765648,2011-03-16
1003,0.264151006937027,2011-03-16
1004,0,2011-03-16
1014,0,2011-03-16
1017,0,2011-03-16
1018,0,2011-03-16
1021,0,2011-03-16
1026,0,2011-03-16
1027,0,2011-03-16
1029,0.34365299344062805,2011-03-16
1032,0.1700509935617447,2011-03-16
1034,0,2011-03-16
1037,0,2011-03-16
1046,0.016015399247407913,2011-03-16
1101,0,2011-03-16
1102,0,2011-03-16
1103,0,2011-03-16
1106,0,2011-03-16
1111,0,2011-03-16
1112,0,2011-03-16
1114,0,2011-03-16
1119,0,2011-03-16
1120,0,2011-03-16
1121,0,2011-03-16
1122,0,2011-03-16
1124,0,2011-03-16
1127,0,2011-03-16
1129,0.32660800218582153,2011-03-16
1130,0.32093000411987305,2011-03-16
1133,0.9294869899749756,2011-03-16
1134,2.3697900772094727,2011-03-16
1135,0,2011-03-16
1141,1.8202199935913086,2011-03-16
1142,0.5882350206375122,2011-03-16
1144,0,2011-03-16
1145,0,2011-03-16
1146,0.15883700549602509,2011-03-16
1149,0,2011-03-16
1151,0,2011-03-16
1160,0,2011-03-16
1201,0,2011-03-16
1211,0,2011-03-16
1216,0,2011-03-16
1219,0,2011-03-16
1221,0,2011-03-16
1222,0,2011-03-16
1223,0,2011-03-16
1224,0,2011-03-16
1227,0.33333298563957214,2011-03-16
1228,3.999380111694336,2011-03-16
1231,4.698309898376465,2011-03-16
1232,2.47802996635437,2011-03-16
1233,0.008152170106768608,2011-03-16
1234,0.44999998807907104,2011-03-16
1235,0.06618860363960266,2011-03-16
1238,0.07188499718904495,2011-03-16
1241,0,2011-03-16
1242,0,2011-03-16
1243,0,2011-03-16
1244,0,2011-03-16
1245,0,2011-03-16
1246,0,2011-03-16
1247,0,2011-03-16
1251,0,2011-03-16
1252,0.6589329838752747,2011-03-16
1253,0,2011-03-16
1256,0,2011-03-16
1259,0,2011-03-16
1260,0,2011-03-16
1263,0,2011-03-16
1264,0,2011-03-16
1265,0,2011-03-16
1266,0.5222020149230957,2011-03-16
1401,0,2011-03-16
1411,0.17699100077152252,2011-03-16
1412,0,2011-03-16
1413,0,2011-03-16
1416,1.4054100513458252,2011-03-16
1417,0,2011-03-16
1418,0,2011-03-16
1419,0,2011-03-16
1420,0,2011-03-16
1421,0,2011-03-16
1422,0,2011-03-16
1424,0,2011-03-16
1426,0,2011-03-16
1428,0,2011-03-16
1429,0,2011-03-16
1430,0,2011-03-16
1431,0.11192899942398071,2011-03-16
1432,0.05454549938440323,2011-03-16
1433,0.8113700151443481,2011-03-16
1438,0.09325149655342102,2011-03-16
1439,0,2011-03-16
1441,0,2011-03-16
1443,0.2958329916000366,2011-03-16
1444,0.2857140004634857,2011-03-16
1445,1.0350500345230103,2011-03-16
1449,0.20257699489593506,2011-03-16
1502,0,2011-03-16
1504,0,2011-03-16
1505,0,2011-03-16
1511,0,2011-03-16
1514,0,2011-03-16
1515,0,2011-03-16
1516,0,2011-03-16
1517,0,2011-03-16
1519,0,2011-03-16
1520,0,2011-03-16
1523,0,2011-03-16
1524,0,2011-03-16
1525,0,2011-03-16
1526,0,2011-03-16
1528,0,2011-03-16
1529,0,2011-03-16
1531,0,2011-03-16
1532,0,2011-03-16
1534,0,2011-03-16
1535,0,2011-03-16
1539,0,2011-03-16
1543,0,2011-03-16
1545,0,2011-03-16
1546,0,2011-03-16
1547,0,2011-03-16
1548,0,2011-03-16
1551,0,2011-03-16
1554,0,2011-03-16
1557,0,2011-03-16
1560,0,2011-03-16
1563,0,2011-03-16
1566,0,2011-03-16
1567,0,2011-03-16
1571,0,2011-03-16
1573,0,2011-03-16
1576,0,2011-03-16
1601,0.22580599784851074,2011-03-16
1612,0,2011-03-16
1613,0,2011-03-16
1617,0,2011-03-16
1620,0,2011-03-16
1621,0,2011-03-16
1622,0,2011-03-16
1624,0,2011-03-16
1627,0,2011-03-16
1630,0,2011-03-16
1632,0,2011-03-16
1633,0,2011-03-16
1634,0,2011-03-16
1635,0,2011-03-16
1636,0,2011-03-16
1638,0,2011-03-16
1640,0,2011-03-16
1644,0,2011-03-16
1648,0,2011-03-16
1653,0,2011-03-16
1657,0,2011-03-16
1662,0.6276599764823914,2011-03-16
1663,3.8488399982452393,2011-03-16
1664,0.36970698833465576,2011-03-16
1665,0,2011-03-16
1702,0,2011-03-16
1703,0,2011-03-16
1711,0,2011-03-16
1714,1.7574199438095093,2011-03-16
1717,0,2011-03-16
1718,0,2011-03-16
1719,0,2011-03-16
1721,0,2011-03-16
1723,0,2011-03-16
1724,0,2011-03-16
1725,0,2011-03-16
1729,0,2011-03-16
1736,0,2011-03-16
1738,0,2011-03-16
1739,0,2011-03-16
1740,0,2011-03-16
1742,0,2011-03-16
1743,0,2011-03-16
1744,0,2011-03-16
1748,0,2011-03-16
1749,0,2011-03-16
1750,0.842104971408844,2011-03-16
1751,0,2011-03-16
1755,0.029999999329447746,2011-03-16
1804,10.787500381469727,2011-03-16
1805,0.05853170156478882,2011-03-16
1811,0,2011-03-16
1812,0,2011-03-16
1813,0.025812599807977676,2011-03-16
1815,2.397059917449951,2011-03-16
1816,0,2011-03-16
1818,0.857142984867096,2011-03-16
1820,0.057803500443696976,2011-03-16
1822,0,2011-03-16
1824,0,2011-03-16
1825,0,2011-03-16
1826,0,2011-03-16
1827,0.056818198412656784,2011-03-16
1828,0,2011-03-16
1832,0,2011-03-16
1833,0,2011-03-16
1834,0.01834860071539879,2011-03-16
1835,5.333330154418945,2011-03-16
1836,0,2011-03-16
